arrest_id,dob,sex,arrest_timestamp,incident_offense,ucrcode,charge,charge_description,district,beat,neighborhood,person_id,harm_score,incident_id,first_name,last_name,race,middle_name,latitude,longitude,street,city,zipcode,county,state
6023,3/29/2000,F,2/6/2014 13:59,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,114,WATERFORD FOREST APTS,720,5,,Clemencia,Tang,ASIAN,Marjorie,35.786,-78.806,1000 WATERFORD FOREST CIR,CARY,,Wake County,NC
221,8/21/1977,M,4/3/2017 15:40,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,116,FOREST CREEK,14697,5,,William,Pinkston,WHITE,Emery,35.713,-78.788,100 RUNNING CREEK RD,CARY,,Wake County,NC
225,3/11/1994,M,4/3/2017 12:23,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,119,CAMDEN TWNHMS AT CARY PARK,14700,5,,Derrick,Wehunt,BLACK,Don,35.827,-78.895,200 MICHIGAN AV,CARY,,Wake County,NC
6028,11/12/1973,M,2/6/2014 14:04,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,114,OAKWOOD HEIGHTS,17986,5,,Robert,Burt,BLACK,Michael,35.787,-78.798,200 HOWLAND AVE,CARY,,Wake County,NC
6029,3/20/1974,F,2/6/2014 11:38,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,114,CHATHAM FOREST APTS,14915,5,,Cody,Northcutt,BLACK,Evelyn,35.78,-78.793,800 NEW CASTLE CT,CARY,,Wake County,NC
6039,8/12/1956,M,2/5/2014 11:03,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,118,CROSSROADS PLAZA SHOP CENTER,17989,5,,Tyler,Everett,WHITE,Jose,35.76,-78.741,200 CROSSROADS BLVD,CARY,,Wake County,NC
6043,12/4/1983,F,2/3/2014 21:29,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,118,LOCHSIDE,3525,5,,Alicia,Milam,WHITE,Courtney,35.738,-78.762,100 FOX BRIAR LN,CARY,,Wake County,NC
6020,7/26/1980,M,2/6/2014 22:10,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D2,117,PARK VILLAGE,17985,1,,Jonathan,Lynch,WHITE,David,35.773,-78.857,100 HIGHFALLS CT,CARY,,Wake County,NC
2514,8/21/1997,M,11/16/2015 13:32,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,111,,16054,5,,Steven,Lopez,HISPANIC,Kevin,35.822,-78.77, N HARRISON AVE/RESEARCH DR,CARY,,Wake County,NC
6045,11/17/2000,M,2/3/2014 3:31,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D2,117,BROOKSTONE,17992,5,,John,Beckett,BLACK,James,35.772,-78.869,100 MILLEY BROOK CT,CARY,,Wake County,NC
6047,5/3/1994,M,2/2/2014 15:05,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D2,119,BLOOMSBURY @ CARY PARK,17994,5,,Cesar,Nabinger,BLACK,John,35.817,-78.904,200 BROADGAIT BRAE RD,CARY,,Wake County,NC
6053,11/14/1977,F,2/1/2014 0:35,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,114,,17997,5,,Shelley,Veglia,WHITE,Cori,35.773,-78.798,800 SW MAYNARD RD/CUSCOWILLA DR,CARY,,Wake County,NC
6054,10/10/1984,M,2/1/2014 20:32,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,117,PARK VILLAGE,979,5,,Bud,Burch,WHITE,Son,35.774,-78.851,200 SNOW CAMP DR,CARY,,Wake County,NC
6056,3/8/1998,F,2/1/2014 15:27,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,116,WEST LAKE TOWNHOMES,16107,5,,Laurie,Kefauver,WHITE,Eula,35.662,-78.755,200 MEADOW BEAUTY DR,CARY,,Wake County,NC
6057,3/8/1998,F,1/31/2014 21:30,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,COURTNEY PINES,16107,5,,Laurie,Kefauver,WHITE,Eula,35.769,-78.793,100 LAKE PINE DR,CARY,,Wake County,NC
6064,12/15/1990,M,1/30/2014 11:05,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,111,OAK HOLLOW APARTMENTS,6858,5,,John,Franklin,BLACK,Leon,35.81,-78.784,100 NORTHINGTON PL,CARY,,Wake County,NC
254,10/30/1978,M,3/26/2017 15:00,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D2,117,WHITEBRIDGE,2493,5,,Wayne,Mills,WHITE,Terry,35.787,-78.852,200 GINGERGATE DR,CARY,,Wake County,NC
255,5/18/1972,F,3/26/2017 12:10,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,WAKE,WAKE,,14714,5,,Doris,Santiago,HISPANIC,Susan,35.86,-78.893,5000 NC 55 HWY/KIT CREEK RD,CARY,,Wake County,NC
6067,10/23/1962,M,1/30/2014 13:35,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,115,MACGREGOR DOWNS,18002,5,,Antonio,Torres,HISPANIC,Daniel,35.751,-78.803,100 GREENOCK CT,CARY,,Wake County,NC
6040,8/2/1977,F,2/5/2014 11:03,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D3,118,CROSSROADS PLAZA SHOP CENTER,11709,1,,Freddie,Neely,WHITE,Jean,35.76,-78.741,200 CROSSROADS BLVD,CARY,,Wake County,NC
6085,10/8/2000,M,1/25/2014 1:18,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,115,APPLECROSS TOWNHOMES,18016,5,,Erik,Johnson,WHITE,Ronald,35.756,-78.814,600 APPLECROSS DR,CARY,,Wake County,NC
6086,10/6/1996,M,1/25/2014 3:16,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,112,WILLIAMSBURG MANOR,18017,5,,William,Wallace,WHITE,Noel,35.767,-78.748,900 NOTTINGHAM DR,CARY,,Wake County,NC
6087,6/1/1960,M,1/25/2014 1:10,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,117,CORNERSTONE APARTMENTS,18018,5,,Joan,Jones,WHITE,Travis,35.788,-78.856,800 TERRASTONE PL,CARY,,Wake County,NC
6097,12/5/1999,M,1/23/2014 7:50,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D1,120,CARY TOWNE CENTER,11858,1,,Zachary,Gutierrez,HISPANIC,Jeffrey,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
6092,6/13/1988,M,1/24/2014 2:34,All Other Offenses,4010,20-28,Traffic - Dl - Suspended / Revoked,D1,114,TCAP ZONE,17474,5,,Tony,Ally,BLACK,Willie,35.786,-78.79,400 W CHATHAM ST/OLD APEX RD,CARY,,Wake County,NC
6093,11/26/1988,F,1/24/2014 2:34,All Other Offenses,4010,20-28,Traffic - Dl - Suspended / Revoked,D1,114,TCAP ZONE,17071,5,,Lilian,Gutierrez,HISPANIC,Sherie,35.786,-78.79,400 W CHATHAM ST/OLD APEX RD,CARY,,Wake County,NC
320,1/6/1992,M,3/10/2017 8:45,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,119,CARY PARK TOWNHOMES,9988,5,,John,Newcomb,BLACK,Charles,35.825,-78.898,800 CARPENTER GLENN DR,CARY,,Wake County,NC
6094,8/1/1993,F,1/24/2014 16:30,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,WAKE MEDICAL CENTER,18019,5,,Lisa,Jackson,WHITE,Valerie,35.74,-78.781,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
6095,12/5/1999,M,1/24/2014 22:30,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,119,LANDSDOWNE,11858,5,,Zachary,Gutierrez,HISPANIC,Jeffrey,35.788,-78.872,200 HIGHFIELD AV,CARY,,Wake County,NC
363,8/12/1961,M,3/1/2017 10:49,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,121,LEGACY AT CARPENTER VILLAGE,14776,5,,Logan,Anderson,BLACK,Marcus,35.825,-78.861,80 HAMILTON HEDGE PL,CARY,,Wake County,NC
364,6/14/1999,M,3/1/2017 7:16,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,120,EAST CARY MIDDLE SCHOOL,11607,5,,Jonathan,Carroll,WHITE,Oren,35.78,-78.765,1000 SE MAYNARD RD,CARY,,Wake County,NC
368,12/4/2000,F,2/27/2017 20:40,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D2,117,CARYSTONE TOWNHOMES,14779,5,,Rita,Dodds,WHITE,Nancy,35.775,-78.804,100 CANDACE PL,CARY,,Wake County,NC
6110,3/24/1936,M,1/21/2014 19:38,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,120,,18028,5,,Clifford,Willis,WHITE,Julian,35.78,-78.764,1000 SE MAYNARD RD/VILLAGE GREENWAY,CARY,,Wake County,NC
6114,1/20/2000,F,1/20/2014 3:20,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,112,SOUTH HILLS SHOPPING CENTER,16413,5,,Deborah,Norris,WHITE,Alaine,35.764,-78.743,1000 BUCK JONES RD,CARY,,Wake County,NC
6115,7/2/1995,M,1/19/2014 1:52,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,112,SOUTH HILLS SHOPPING CENTER,18031,5,,Johnny,Taylor,WHITE,Barry,35.764,-78.743,1000 BUCK JONES RD,CARY,,Wake County,NC
6099,7/18/1970,F,1/22/2014 2:29,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D1,114,CHATHAM FOREST APTS,18022,1,,Maura,Gayle,WHITE,Rita,35.779,-78.793,800 BUCKINGHAM CT,CARY,,Wake County,NC
6121,9/7/1962,M,1/18/2014 9:40,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,117,BROOKGREEN FOREST,18035,5,,Paul,Berger,WHITE,Tony,35.769,-78.819,200 AMBERGLOW PL,CARY,,Wake County,NC
6122,11/3/1981,M,1/18/2014 23:10,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,113,ROYAL OAKS,16803,5,,Noel,Gerace,WHITE,Jeffrey,35.806,-78.772,100 GOLDWOOD CT,CARY,,Wake County,NC
6124,4/29/1954,M,1/18/2014 18:10,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,113,TOWN HALL CAMPUS,18037,5,,Richard,Potts,WHITE,Donald,35.789,-78.779,100 WILKINSON AV,CARY,,Wake County,NC
6129,6/26/1956,M,1/17/2014 1:20,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,115,APPLECROSS TOWNHOMES,18039,5,,Phillip,Miramontes,HISPANIC,William,35.756,-78.814,600 APPLECROSS DR,CARY,,Wake County,NC
6134,10/26/1991,M,1/16/2014 10:38,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",WAKE,RALW,,18042,5,,George,Kalkbrenner,WHITE,Richard,35.734,-78.639, WCDC,RALEIGH,,Wake County,NC
6135,7/17/1988,F,1/16/2014 1:18,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,111,HERMITAGE PARK,1851,5,,Emma,Lee,ASIAN,Jean,35.804,-78.802,100 CRICKETGRASS DR,CARY,,Wake County,NC
324,10/11/1982,M,3/10/2017 10:53,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D1,111,,13818,1,,Dennis,Torres,HISPANIC,Martin,35.831,-78.764,1000 N HARRISON AV/I 40 EXIT 287 RAMP EB,CARY,,Wake County,NC
6105,7/24/1964,F,1/21/2014 12:30,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D1,114,TAYLORS POND,11465,1,,Mary,Farhat,WHITE,Gloria,35.794,-78.791,90 TAYLORS POND DR,CARY,,Wake County,NC
6131,2/11/1960,F,1/17/2014 2:41,All Other Offenses,2690,ALL OTHER 2690A,All Other,D1,111,AERIAL CENTER EXECUTIVE PARK,18040,1,,Ethel,Romero,HISPANIC,Frances,35.858,-78.816,1000 AERIAL CENTER PKWY,CARY,,Wake County,NC
384,11/10/1995,F,2/25/2017 4:59,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,ASHTON WOODS APARTMENTS,14786,5,,Martha,Pfister,WHITE,Cythia,35.764,-78.787,100 ASHTON PL,CARY,,Wake County,NC
386,5/10/1993,F,2/24/2017 12:17,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,WAKE,WAKE,,10791,5,,Maurine,Dickens,WHITE,Beverly,35.859,-78.894,5000 NC 55 HWY,CARY,,Wake County,NC
387,10/30/1993,M,2/24/2017 4:32,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,120,TCAP ZONE,8300,5,,Nicholas,Rodriguez,HISPANIC,Jason,35.787,-78.773,100 URBAN DR,CARY,,Wake County,NC
6136,3/2/1981,M,1/16/2014 10:14,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,WAKE MEDICAL CENTER,10478,5,,Tomas,Field,WHITE,Salvador,35.74,-78.781,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
6137,5/28/1977,M,1/15/2014 22:23,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,112,SOUTH HILLS SHOPPING CENTER,18043,5,,James,Heller,WHITE,Robert,35.764,-78.743,1000 BUCK JONES RD,CARY,,Wake County,NC
6151,9/26/1966,F,1/13/2014 23:10,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,112,SOUTH HILLS SHOPPING CENTER,18050,5,,Beverly,Nowlin,WHITE,Hallie,35.767,-78.742,200 NOTTINGHAM DR,CARY,,Wake County,NC
419,1/29/1983,F,2/17/2017 19:03,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,118,CROSSROADS PLAZA SHOP CENTER,13546,5,,Gladys,Bilger,WHITE,Sandra,35.76,-78.739,400 CROSSROADS BLVD,CARY,,Wake County,NC
420,8/16/1954,M,2/17/2017 18:32,All Other Offenses,2660,ALL OTHER 2660A,All Other - Probation/Parole Violations,D3,118,SOUTHEAST ZONE,14804,5,,Frankie,Hyde,WHITE,Merrill,35.745,-78.738,5000 TRYON RD,CARY,,Wake County,NC
6164,4/7/1994,M,1/12/2014 8:15,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D2,119,BLOOMSBURY @ CARY PARK,18060,5,,Peter,Nguyen,BLACK,Theodore,35.818,-78.904,5000 CARY GLEN BLVD,CARY,,Wake County,NC
6165,12/15/1988,M,1/11/2014 11:25,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,120,VILLAGE GREEN TOWNHOMES,16887,5,,George,Denton,WHITE,Donald,35.781,-78.761,900 HAMPSHIRE CT,CARY,,Wake County,NC
6170,7/11/1993,F,1/11/2014 1:11,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,WAKE MEDICAL CENTER,18063,5,,Vera,Windham,WHITE,Marla,35.74,-78.781,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
6169,8/31/1961,M,1/11/2014 1:17,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D3,112,PIRATES COVE,18062,1,,Billy,Chenoweth,WHITE,Lynn,35.767,-78.764,1000 SEABROOK AV,CARY,,Wake County,NC
448,10/5/1982,M,2/10/2017 12:54,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,111,NORTHWOODS UNDEV,3567,5,,Carlton,Moore,WHITE,Walter,35.804,-78.783,1000 N HARRISON AV,CARY,,Wake County,NC
451,5/18/2003,F,2/10/2017 17:21,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,120,TCAP ZONE,14827,5,,Elsie,Williams,WHITE,Jane,35.787,-78.78,100 E CHATHAM ST,CARY,,Wake County,NC
6161,1/1/1993,M,1/12/2014 17:45,All Other Offenses,2620,ALL OTHER 2620A,All Other - Kidnapping,D1,111,WESTON POINT,18057,15,,Daniel,Leach,BLACK,Calvin,35.822,-78.796,100 SANDY HOOK WAY,CARY,,Wake County,NC
456,12/22/2000,F,2/9/2017 16:13,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,ASHLEY VILLAGE,14829,5,,Sarah,Forstrom,WHITE,Julia,35.739,-78.785,300 ASHVILLE AV,CARY,,Wake County,NC
457,12/22/2000,F,2/9/2017 17:31,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,120,CARY VILLAGE SQUARE,14829,5,,Sarah,Forstrom,WHITE,Julia,35.774,-78.765,800 WALNUT ST,CARY,,Wake County,NC
6201,10/7/2000,F,1/5/2014 1:18,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,112,SOUTH HILLS SHOPPING CENTER,11305,5,,Ashley,Lockwood,WHITE,Theresa,35.764,-78.743,1000 BUCK JONES RD,CARY,,Wake County,NC
6202,9/13/2000,F,1/5/2014 22:40,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,SCOTTISH HILLS,18082,5,,Gloria,Whitley,WHITE,Mary,35.765,-78.809,1000 HIGHLAND TR,CARY,,Wake County,NC
6211,5/11/1978,F,1/2/2014 23:50,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,113,WILLOUGHBY PLACE,18086,5,,Lillian,Carlow,WHITE,Linnie,35.797,-78.772,100 S ATLEY LN,CARY,,Wake County,NC
6212,6/30/1968,M,1/2/2014 19:17,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,"HIGHLANDS, THE",18087,5,,Joseph,Grissom,BLACK,Sidney,35.756,-78.818,1000 BURWICK RD,CARY,,Wake County,NC
6224,4/21/1979,F,12/30/2013 1:23,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,120,TCAP ZONE,14800,5,,Bonnie,Lane,WHITE,Patricia,35.792,-78.766,600 E CHATHAM ST,CARY,,Wake County,NC
484,2/13/1957,M,2/2/2017 0:24,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,114,BURTROSE,14838,5,,Robert,Stern,BLACK,Odell,35.772,-78.786,200 GORDON ST,CARY,,Wake County,NC
490,3/28/2006,F,2/2/2017 15:09,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,120,CARY TOWNE CENTER,14842,5,,Linda,Mcgowen,WHITE,Jule,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
423,1/31/1999,F,2/17/2017 4:55,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D3,112,,14806,1,,Elizabeth,Mayfield,WHITE,Evangeline,,, I40 HWY / US 1 HWY,CARY,,Wake County,NC
6168,11/30/2003,M,1/11/2014 20:03,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D1,114,,13393,1,,Bob,King,WHITE,Ronald,35.786,-78.809,1000 NW MAYNARD RD/DOGWOOD FOREST DR,CARY,,Wake County,NC
486,7/3/1949,F,2/2/2017 10:19,All Other Offenses,2690,ALL OTHER 2690A,All Other,D1,114,WEATHERFIELD INDUSTRIAL PARK,14839,1,,Mary,Main,WHITE,Elaine,35.795,-78.801,100 JAMES JACKSON AV/NW MAYNARD RD,CARY,,Wake County,NC
487,11/11/1992,M,2/2/2017 10:23,All Other Offenses,2690,ALL OTHER 2690A,All Other,D1,114,WEATHERFIELD INDUSTRIAL PARK,14840,1,,Brian,Ullom,WHITE,Randy,35.795,-78.801,100 JAMES JACKSON AV/NW MAYNARD RD,CARY,,Wake County,NC
6228,3/17/1969,M,12/29/2013 9:30,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",WAKE,RALW,,18095,5,,Joseph,Royce,BLACK,Charles,35.734,-78.639,3000 HAMMOND RD,RALEIGH,,Wake County,NC
6327,6/26/2003,F,12/12/2013 11:01,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D3,118,LEGACY CROSSROADS,18152,1,,Lisette,Barwick,WHITE,Dorothy,35.756,-78.729,10000 PADGHAM LN,CARY,,Wake County,NC
6231,11/26/1988,F,12/28/2013 18:38,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,118,PARK AT CROSSROADS,17071,5,,Lilian,Gutierrez,HISPANIC,Sherie,35.751,-78.749,1000 BRISBANE WOODS WAY,CARY,,Wake County,NC
6257,11/14/1985,M,12/21/2013 14:00,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,120,,18113,5,,Jean,Alvarez,HISPANIC,Benjamin,35.792,-78.763,700 E CHATHAM ST,CARY,,Wake County,NC
6258,12/20/1976,M,12/21/2013 11:18,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,119,CHANCERY VILLAGE AT THE PARK,1632,5,,Roberto,Roden,BLACK,Joseph,35.862,-78.896,25000 BURBAGE CIR,CARY,,Wake County,NC
6352,5/19/1984,M,12/9/2013 15:50,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D3,118,WALNUT PLAZA,18163,1,,Robert,Willis,WHITE,Jack,35.758,-78.739,2000 WALNUT ST,CARY,,Wake County,NC
514,12/7/1995,M,1/25/2017 22:47,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,116,CRESCENT COMMONS SHOP CENTER,11654,5,,Billy,Miles,BLACK,Marvin,35.737,-78.782,2000 KILDAIRE FARM RD,CARY,,Wake County,NC
516,11/27/1994,M,1/25/2017 11:00,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,113,LANDMARK AT EAGLE LANDING,14860,5,,Thomas,Ricketts,WHITE,Daniel,35.804,-78.775,100 HIDDEN OAKS DR,CARY,,Wake County,NC
6263,9/11/1987,F,12/21/2013 23:01,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,118,CENTRUM AT CROSSROADS,12894,5,,Patricia,Brandt,WHITE,Bebe,35.755,-78.741,2000 WALNUT ST/DILLARD DR,CARY,,Wake County,NC
6277,4/22/1967,M,12/19/2013 22:23,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,111,,18123,5,,David,Connors,WHITE,Justin,,, NC 54/N HARRISON AV,CARY,,Wake County,NC
6279,11/3/1972,M,12/19/2013 6:42,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,118,WELLINGTON RIDGE,18125,5,,Nicholas,Chinn,ASIAN,Ernest,35.753,-78.761,5000 RINA CT,CARY,,Wake County,NC
6292,12/14/1975,M,12/18/2013 16:19,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,WAKE,WAKE,,18136,5,,Martin,Kennedy,BLACK,Alfred,35.75,-78.741,2000 MACEDONIA RD,CARY,,Wake County,NC
6294,10/12/1961,M,12/17/2013 2:22,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,116,CARY AUTO PARK,5985,5,,William,Anderson,WHITE,Tyler,35.74,-78.808,80 MACKENAN DR,CARY,,Wake County,NC
6299,4/19/1998,M,12/16/2013 1:03,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,111,TCAP ZONE,18140,5,,Leroy,Bliesner,WHITE,Arnold,35.792,-78.786,400 SPRUCE ST/CHAPEL HILL RD,CARY,,Wake County,NC
6312,7/19/2001,F,12/14/2013 15:36,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,113,WILLOUGHBY PLACE,18145,5,,Luana,Craw,WHITE,Pamela,35.796,-78.772,100 CHEVIS DR,CARY,,Wake County,NC
548,5/16/1983,F,1/17/2017 17:43,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,PLANTATION ESTATES,14880,5,,Ann,Robison,WHITE,Allene,35.769,-78.795,1000 PLANTATION DR,CARY,,Wake County,NC
550,1/5/1980,M,1/16/2017 13:29,All Other Offenses,9999,14-2.4(B),Misdemeanor Conspiracy,D2,119,PARKSIDE TOWN COMMONS,14882,5,,Don,Burlison,WHITE,Brandon,35.848,-78.889,1000 PARKSIDE MAIN ST,CARY,,Wake County,NC
6313,8/14/2000,F,12/14/2013 18:00,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,"HIGHLANDS, THE",5201,5,,Lucy,Johnson,WHITE,Lynnette,35.756,-78.82,1000 BROADFORD DR,CARY,,Wake County,NC
6316,12/30/1984,F,12/13/2013 1:30,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,113,ARDMORE AT REEDY CREEK,18146,5,,Judi,Roland,WHITE,Windy,35.801,-78.765,100 DUNGARVEN LOOP,CARY,,Wake County,NC
6319,1/10/1982,M,12/13/2013 15:22,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,113,TOWN HALL CAMPUS,18147,5,,Thomas,Jimmy,BLACK,John,35.789,-78.779,100 WILKINSON AV,CARY,,Wake County,NC
6325,5/24/1995,M,12/13/2013 21:29,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,116,CRESCENT COMMONS SHOP CENTER,13095,5,,Daniel,Stendel,WHITE,William,35.737,-78.782,2000 KILDAIRE FARM RD,CARY,,Wake County,NC
6225,6/21/2002,F,12/29/2013 9:33,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D1,120,CENTRAL ZONE,18094,1,,Edith,Kissner,WHITE,Diana,35.791,-78.763,800 E CHATHAM ST,CARY,,Wake County,NC
6354,9/5/1983,M,12/9/2013 22:58,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D2,117,BISHOPS GATE,14844,5,,Leon,Johnson,BLACK,Lloyd,35.768,-78.837,900 HILLVIEW DR,CARY,,Wake County,NC
